NDB_No,protein,fat,carbon
~13956~,0.6845771144278607,0.3154228855721393,0.0
~13957~,0.7299834345665379,0.27001656543346214,0.0
~13958~,0.728813559322034,0.2711864406779661,0.0
~13959~,0.875,0.125,0.0
~13961~,0.8189627744193445,0.18103722558065544,0.0
~13963~,0.8388443017656501,0.16115569823434991,0.0
~13965~,0.6914724576271186,0.3085275423728814,0.0
~13967~,0.7658079625292741,0.234192037470726,0.0
~13968~,0.8670120898100172,0.1329879101899827,0.0
~13969~,0.8852459016393444,0.11475409836065575,0.0
~13970~,0.7474462839027826,0.25255371609721733,0.0
~13971~,0.7778592375366569,0.2221407624633431,0.0
~13972~,0.774229902329076,0.22577009767092412,0.0
~13973~,0.7689732142857143,0.2310267857142857,0.0
~13974~,0.782310331681281,0.21768966831871903,0.0
~13975~,0.6714428523825392,0.32855714761746085,0.0
~13977~,0.7260348583877996,0.2739651416122005,0.0
~13979~,0.6272373540856031,0.3727626459143969,0.0
~13980~,0.6585978533911853,0.3414021466088148,0.0
~13981~,0.7044286762906777,0.29557132370932226,0.0
~13982~,0.6762083528859689,0.32379164711403097,0.0
~13983~,0.7088215024121296,0.2911784975878704,0.0
~13985~,0.762325448845825,0.23767455115417496,0.0
~23000~,0.8114567526555387,0.1885432473444613,0.0
~23001~,0.5930535455861071,0.40694645441389293,0.0
~23002~,0.5776665908574028,0.42233340914259726,0.0
~23003~,0.60924617196702,0.39075382803298,0.0
~23004~,0.6101024208566108,0.3898975791433892,0.0
~23005~,0.5698498158118447,0.43015018418815526,0.0
~23006~,0.547153024911032,0.45284697508896793,0.0
~23007~,0.5883376849434291,0.4116623150565709,0.0
~23008~,0.5671171171171171,0.43288288288288285,0.0
~23030~,0.8212504794783275,0.17874952052167242,0.0
~23031~,0.8344927536231884,0.1655072463768116,0.0
~23032~,0.8714285714285713,0.12857142857142856,0.0
~23033~,0.882051282051282,0.11794871794871796,0.0
~23034~,0.7633048008931894,0.23669519910681058,0.0
~23035~,0.7724444444444445,0.22755555555555554,0.0
~23036~,0.7833083832335329,0.2166916167664671,0.0
~23037~,0.7691437193511882,0.23085628064881175,0.0
~23038~,0.7627267407840843,0.23727325921591572,0.0
~23039~,0.7931681681681682,0.20683183183183182,0.0
~23040~,0.7934523809523809,0.20654761904761906,0.0
~23041~,0.6233377659574468,0.3766622340425532,0.0
~23042~,0.6450770436145208,0.3549229563854792,0.0
~23043~,0.6776223776223775,0.3223776223776224,0.0
~23044~,0.6870415647921759,0.3129584352078239,0.0
~23045~,0.7517216382747373,0.2482783617252628,0.0
~23046~,0.7677806341045416,0.23221936589545847,0.0
~23047~,0.8010691103474609,0.19893088965253913,0.0
~23048~,0.8333855308487316,0.1666144691512684,0.0
~23049~,0.7632051742723679,0.23679482572763205,0.0
~23050~,0.7663288288288289,0.23367117117117123,0.0
~23051~,0.8525789068514242,0.14742109314857585,0.0
~23052~,0.8441832429174202,0.15581675708257986,0.0
~23053~,0.7675635276532138,0.23243647234678624,0.0
~23054~,0.7845601436265709,0.21543985637342908,0.0
~23055~,0.8442973919813157,0.1557026080186843,0.0
~23056~,0.8573113207547168,0.142688679245283,0.0
~23057~,0.7785310734463278,0.2214689265536723,0.0
~23058~,0.7717136150234742,0.22476525821596247,0.0035211267605633804
~23059~,0.6435106743476787,0.3564893256523213,0.0
~23060~,0.6609225874867445,0.33907741251325557,0.0
~23061~,0.7803877703206562,0.21961222967934377,0.0
~23062~,0.8,0.2,0.0
~23063~,0.7960914454277286,0.2039085545722714,0.0
~23064~,0.7949162333911034,0.2050837666088966,0.0
~23065~,0.7964468533574226,0.19361638060825057,0.009936766034327013
~23066~,0.6381297332894303,0.3523213697728021,0.009548896937767533
~23067~,0.6913834534843804,0.3086165465156196,0.0
~23068~,0.6615126050420168,0.33680672268907563,0.0016806722689075631
~23069~,0.7169330553625203,0.2830669446374797,0.0
~23070~,0.7581483230987246,0.24185167690127538,0.0
~23071~,0.7331932773109243,0.2668067226890756,0.0
~23072~,0.7312543798177996,0.26874562018220044,0.0
~23073~,0.7817710263060392,0.2182289736939607,0.0
~23074~,0.7509853099247582,0.24901469007524185,0.0
~23075~,0.7091784989858012,0.2908215010141988,0.0
~23076~,0.7405046480743692,0.25949535192563083,0.0
~23077~,0.721404595920475,0.2785954040795249,0.0
~23078~,0.7199324324324324,0.28006756756756757,0.0
~23079~,0.7668468468468469,0.23315315315315313,0.0
~23080~,0.7379549393414212,0.26204506065857885,0.0
~23081~,0.790509843513377,0.20949015648662292,0.0
~23082~,0.8187451587916343,0.18125484120836557,0.0
~23083~,0.8018339276617423,0.19816607233825778,0.0
~23084~,0.8285996542356138,0.17140034576438629,0.0
~23085~,0.8583333333333334,0.1416666666666667,0.0
~23086~,0.8401008827238334,0.15989911727616643,0.0
~23087~,0.822804314329738,0.17719568567026192,0.0
~23088~,0.8573737373737373,0.14262626262626263,0.0
~23089~,0.8362779740871614,0.16372202591283863,0.0
~23090~,0.8261534539892939,0.17384654601070612,0.0
~23091~,0.8358788506342222,0.1641211493657779,0.0
~23092~,0.8198334595003784,0.18016654049962147,0.0
~23093~,0.8241758241758241,0.1697612732095491,0.0060629026146267525
~23094~,0.8390804597701148,0.1528735632183908,0.008045977011494253
~23095~,0.8144523899134363,0.18103123823861497,0.004516371847948814
~23096~,0.7391200382592061,0.26087996174079386,0.0
~23097~,0.7681785457163426,0.2318214542836573,0.0
~23098~,0.7507183908045977,0.24928160919540227,0.0
~23099~,0.5657978385251112,0.4342021614748887,0.0
~23100~,0.7257394914374675,0.2742605085625324,0.0
~23101~,0.6513299784327821,0.3486700215672178,0.0
~23102~,0.5911193339500463,0.40888066604995377,0.0
~23103~,0.5788996372430472,0.42110036275695284,0.0
~23104~,0.6101048617731173,0.38989513822688276,0.0
~23105~,0.6556473829201102,0.33909341347357874,0.005259203606311044
~23106~,0.637985822537277,0.35223661696406744,0.009777560498655585
~23107~,0.682230869001297,0.317769130998703,0.0
~23108~,0.6127783155856728,0.3756050338818974,0.011616650532429816
~23109~,0.5931403398363752,0.39018250471994964,0.01667715544367527
~23110~,0.6445115810674723,0.35246727089627394,0.0030211480362537764
~23111~,0.7967632668423034,0.20060218291305984,0.0026345502446368085
~23112~,0.8302752293577981,0.16972477064220184,0.0
~23113~,0.6169839679358717,0.3830160320641282,0.0
~23114~,0.6065939514129897,0.39340604858701045,0.0
~23115~,0.6330532212885155,0.3669467787114846,0.0
~23116~,0.6106424399740428,0.3893575600259571,0.0
~23117~,0.5884861407249466,0.4115138592750533,0.0
~23118~,0.6451470263099712,0.3548529736900287,0.0
